number,E,index,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,displ_Bi,displ_Fe,displ_O,norm,min_d
12567,-9999.0,POSCAR156983,0.0,-0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.27,-0.22,0.0,0.0,0.53,0.054,0.883,1.494,1.866
12568,-9999.0,POSCAR156988,0.0,0.0,0.45,0.0,0.0,0.0,-0.63,0.0,0.0,-0.95,0.0,0.0,0.0,0.0,0.0,-0.32,0.0,0.0,0.15,0.0,0.0,0.763,0.142,0.61,1.275,1.802
12569,-9999.0,POSCAR156989,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.83,0.0,-0.96,0.0,0.0,0.0,0.53,-0.15,0.0,0.0,0.0,0.0,0.298,0.003,0.904,1.411,1.95
12570,-9999.0,POSCAR156990,0.95,0.0,-0.48,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.574,0.048,0.743,1.407,1.802
12571,-9999.0,POSCAR156991,-0.26,0.62,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.542,1.051,1.894
12572,-9999.0,POSCAR156996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.86,0.0,0.7,0.0,0.0,-0.27,0.25,0.0,0.208,0.085,0.825,1.332,1.862
12573,-9999.0,POSCAR157004,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.09,0.0,0.0,0.0,-0.43,0.0,0.0,-0.58,0.0,0.0,0.434,0.074,1.003,1.316,1.826
12574,-9999.0,POSCAR157021,0.0,-0.52,0.0,0.0,0.0,-0.07,0.0,0.0,0.0,-0.57,-0.87,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.016,0.888,1.359,1.843
12575,-9999.0,POSCAR157026,0.0,-0.23,0.0,0.16,0.9,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,1.161,0.205,0.811,1.328,1.825
12576,-9999.0,POSCAR157056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,-0.6,0.31,-0.47,0.0,0.511,0.183,0.452,0.877,1.804
12577,-9999.0,POSCAR157067,0.66,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,-0.36,0.89,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.052,1.012,1.301,1.841
12578,-9999.0,POSCAR157078,-0.77,1.03,-0.11,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,0.0,0.0,0.0,0.0,0.0,0.659,0.004,0.502,1.59,1.867
12579,-9999.0,POSCAR157084,0.0,0.0,0.23,0.0,-0.29,0.0,0.0,0.0,0.0,0.18,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.506,0.161,0.454,0.763,1.828
12580,-9999.0,POSCAR157086,0.0,0.0,0.0,0.0,0.0,-0.74,0.36,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,-0.16,0.528,0.124,0.859,1.349,1.893
12581,-9999.0,POSCAR157094,0.0,0.0,0.0,0.0,0.0,-0.75,0.88,0.0,0.0,0.0,0.0,-0.48,0.0,-0.77,0.0,0.0,0.0,0.0,-0.48,0.0,0.0,0.651,0.154,0.608,1.546,1.83
12582,-9999.0,POSCAR157115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.81,0.09,-0.59,0.0,0.0,0.0,0.0,-0.06,0.123,0.006,1.039,1.514,1.802
12583,-9999.0,POSCAR157126,0.0,0.0,0.0,0.0,0.0,0.78,-0.53,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,-0.12,0.0,0.0,0.0,0.0,0.0,0.379,0.107,0.749,1.367,1.913
12584,-9999.0,POSCAR157133,0.2,-0.61,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,-1.02,0.0,0.0,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.022,0.888,1.433,1.857
12585,-9999.0,POSCAR157134,-0.26,0.0,-0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.299,0.005,0.683,0.883,1.838
12586,-9999.0,POSCAR157137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.09,0.0,0.0,0.0,0.71,-0.89,0.0,-1.09,0.0,0.0,0.881,0.132,0.841,1.675,1.886
12587,-9999.0,POSCAR157145,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,0.0,0.0,0.0,1.1,1.08,0.0,0.0,0.0,-0.3,0.0,0.0,0.278,0.036,0.733,1.629,1.87
12588,-9999.0,POSCAR157148,0.0,0.0,0.1,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,0.0,0.0,-0.4,-0.28,0.0,0.0,0.0,0.0,0.0,0.341,0.002,0.557,0.877,1.918
12589,-9999.0,POSCAR157187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,-0.71,0.56,-0.33,-0.37,0.574,0.193,0.574,1.089,1.808
12590,-9999.0,POSCAR157193,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.22,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.315,0.097,0.732,1.247,1.909
12591,-9999.0,POSCAR157209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.83,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,-0.58,-0.63,0.0,-0.09,0.56,0.128,0.595,1.199,1.809
12592,-9999.0,POSCAR157213,0.0,-0.15,0.0,0.0,0.0,-0.95,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.0,0.54,0.0,0.0,0.0,0.388,0.137,0.513,1.52,1.854
12593,-9999.0,POSCAR157224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,0.65,-0.98,0.0,0.0,0.0,0.0,0.0,0.27,-0.4,0.0,0.0,0.0,0.0,0.507,0.067,0.647,1.336,1.923
12594,-9999.0,POSCAR157231,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,-0.1,0.0,0.0,0.52,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.0,1.042,1.035,1.895
12595,-9999.0,POSCAR157234,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,0.31,0.0,0.0,0.0,-0.25,0.0,0.19,0.0,0.0,0.396,0.023,0.53,0.682,1.845
12596,-9999.0,POSCAR157236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,-0.41,-0.25,-0.93,0.0,0.0,-0.38,0.0,0.0,0.318,0.052,0.76,1.246,1.824
12597,-9999.0,POSCAR157242,0.0,0.22,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.95,0.56,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.067,0.597,1.3,1.94
12598,-9999.0,POSCAR157246,0.0,0.0,-0.11,0.0,0.0,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.54,-0.22,0.0,0.0,0.0,0.0,-0.27,0.0,0.507,0.115,0.549,0.847,1.869
12599,-9999.0,POSCAR157255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,-0.29,0.0,0.0,0.44,0.0,0.0,0.0,0.0,-0.24,-0.87,0.419,0.074,0.735,1.048,1.805
12600,-9999.0,POSCAR157257,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.61,-1.04,0.0,-0.11,0.0,0.0,0.0,-0.18,0.0,0.248,0.089,0.741,1.242,1.929
12601,-9999.0,POSCAR157266,0.0,0.0,0.0,0.0,0.0,-0.26,0.43,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,-0.63,0.0,0.0,0.514,0.103,0.626,1.221,1.841
12602,-9999.0,POSCAR157272,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.08,0.0,0.0,0.98,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.533,0.11,0.717,1.252,1.889
12603,-9999.0,POSCAR157281,0.0,0.0,0.57,0.0,0.0,0.0,-0.79,0.29,0.0,0.0,-1.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733,0.159,0.881,1.438,1.802
12604,-9999.0,POSCAR157380,0.0,0.0,0.0,0.0,0.0,-0.41,0.0,0.0,0.0,0.9,0.0,0.0,-0.7,0.0,0.0,-0.17,0.0,0.0,0.0,0.32,0.0,0.412,0.106,0.728,1.265,1.838
12605,-9999.0,POSCAR157396,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.12,0.0,0.46,0.5,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.013,0.687,1.258,1.94
12606,-9999.0,POSCAR157400,0.38,-0.59,0.0,0.0,0.0,0.24,0.0,-0.62,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.036,0.886,1.525,1.917
12607,-9999.0,POSCAR157408,0.0,0.0,0.0,0.33,0.0,-0.12,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,-0.69,-0.38,0.0,0.0,0.0,0.0,0.0,0.596,0.074,0.588,1.068,1.859
12608,-9999.0,POSCAR157414,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,-0.74,0.0,-0.59,0.0,-0.27,-0.27,0.0,0.0,0.0,0.666,0.173,0.75,1.278,1.814
12609,-9999.0,POSCAR157427,0.0,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.15,-0.39,0.5,0.0,0.508,0.134,0.36,1.003,1.811
12610,-9999.0,POSCAR157444,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,0.0,-0.66,0.0,0.0,0.0,-0.16,0.0,-0.68,0.462,0.1,0.865,1.037,1.857
12611,-9999.0,POSCAR157450,0.0,0.0,0.0,0.0,-0.49,0.0,0.0,0.0,0.95,0.0,0.84,0.0,0.78,0.0,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.137,0.525,1.625,1.814
12612,-9999.0,POSCAR157451,0.0,-1.06,0.39,0.47,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.64,0.002,0.471,1.287,1.834
12613,-9999.0,POSCAR157454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,-0.59,-0.36,0.86,0.0,0.54,0.0,0.0,0.0,0.335,0.095,0.703,1.245,1.874
12614,-9999.0,POSCAR157463,0.7,0.0,0.0,0.3,-0.92,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698,0.04,0.546,1.416,1.867
12615,-9999.0,POSCAR157487,0.0,-0.06,0.52,0.54,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.0,0.541,0.953,1.841
12616,-9999.0,POSCAR157510,0.0,-0.68,0.0,0.0,0.22,0.0,0.0,0.0,0.0,-1.07,0.0,0.0,0.0,0.0,-0.41,0.0,-0.43,0.0,0.0,0.0,0.0,0.619,0.0,1.073,1.417,1.845
12617,-9999.0,POSCAR157511,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,-0.98,0.0,-0.22,0.0,0.0,0.11,0.392,0.044,0.692,1.169,1.823
12618,-9999.0,POSCAR157530,0.0,0.0,0.4,0.0,0.0,0.32,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.323,0.074,0.425,0.708,1.833
12619,-9999.0,POSCAR157549,0.0,0.0,0.0,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.28,-0.51,0.0,0.0,0.0,-0.46,0.0,0.0,0.576,0.056,0.546,1.079,1.848
12620,-9999.0,POSCAR157560,-0.18,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.41,0.0,0.609,0.11,0.454,0.989,1.81
12621,-9999.0,POSCAR157566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,-0.6,-0.4,0.0,0.14,0.0,0.0,-0.78,0.0,0.6,0.209,0.585,1.107,1.828
12622,-9999.0,POSCAR157594,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,0.0,0.25,0.0,0.69,0.0,0.59,0.0,-0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.068,0.553,1.175,1.935
12623,-9999.0,POSCAR157595,0.94,-0.99,0.0,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.706,0.0,0.434,1.612,1.845
12624,-9999.0,POSCAR157600,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.73,0.0,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.417,0.031,0.714,1.189,1.81
12625,-9999.0,POSCAR157620,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,0.53,0.72,0.0,0.0,-0.58,0.0,0.0,0.0,0.472,0.102,0.443,1.205,1.816
12626,-9999.0,POSCAR157636,0.38,-0.59,0.0,0.0,-0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671,0.0,0.613,1.414,1.88
12627,-9999.0,POSCAR157659,0.0,0.0,0.0,-0.2,0.18,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.6,0.0,-0.87,0.0,0.0,0.0,0.0,0.477,0.0,0.498,1.099,1.807
12628,-9999.0,POSCAR157663,0.0,0.0,0.0,0.0,0.33,0.0,0.69,0.0,-0.38,0.6,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386,0.118,0.646,1.262,1.934
12629,-9999.0,POSCAR157677,0.0,0.0,0.0,0.0,0.0,0.09,0.0,-0.34,0.0,0.0,-0.16,0.0,0.31,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.256,0.029,0.632,0.899,1.915
12630,-9999.0,POSCAR157693,0.0,-0.26,0.0,0.33,0.0,0.0,0.0,0.0,0.0,-0.95,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,0.348,0.021,0.618,1.159,1.914
12631,-9999.0,POSCAR157694,0.7,0.0,0.0,0.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,-0.39,0.44,0.0,0.437,0.139,0.873,1.513,1.868
12632,-9999.0,POSCAR157695,0.0,0.0,-0.14,0.25,-1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,-0.42,0.0,0.0,0.755,0.051,0.444,1.282,1.859
12633,-9999.0,POSCAR157702,0.0,-0.48,0.0,-0.47,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.32,0.606,0.047,0.399,1.134,1.853
12634,-9999.0,POSCAR157712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,-0.44,0.85,0.0,-0.36,0.0,0.0,0.0,0.0,-0.53,0.0,0.401,0.142,0.591,1.468,1.869
12635,-9999.0,POSCAR157724,0.0,0.0,0.0,0.47,-0.07,0.0,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,-0.8,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.051,0.805,1.131,1.912
12636,-9999.0,POSCAR157729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,0.28,0.0,0.0,0.0,-0.59,0.0,-0.06,0.0,0.0,0.0,-0.65,0.365,0.034,0.742,0.943,1.883
12637,-9999.0,POSCAR157732,0.57,0.0,-0.3,0.0,0.0,0.0,-0.71,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.579,0.138,0.332,0.98,1.86
12638,-9999.0,POSCAR157759,0.0,0.0,0.0,0.0,0.0,0.89,-0.89,0.0,0.0,0.15,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,0.0,0.0,0.722,0.168,0.796,1.597,1.808
12639,-9999.0,POSCAR157776,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.24,-0.46,-0.49,0.0,0.68,0.164,0.485,0.8,1.85
12640,-9999.0,POSCAR157779,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,0.0,0.56,0.0,1.07,-0.58,0.0,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.662,0.081,0.802,1.477,1.838
12641,-9999.0,POSCAR157782,-0.08,-0.51,0.0,0.0,-0.75,0.11,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808,0.025,0.757,1.44,1.904
12642,-9999.0,POSCAR157783,0.0,0.57,0.3,0.0,0.0,0.0,-0.15,0.0,0.0,-1.11,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.034,0.853,1.322,1.839
12643,-9999.0,POSCAR157789,0.19,0.0,0.0,0.0,-0.39,-0.56,0.0,0.0,0.0,0.0,0.28,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485,0.126,0.441,0.822,1.888
12644,-9999.0,POSCAR157794,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,-0.37,-0.22,0.0,0.0,0.514,0.104,0.534,0.85,1.884
12645,-9999.0,POSCAR157808,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.23,0.0,0.0,0.0,0.0,0.0,0.66,-0.81,0.0,0.0,0.45,0.0,0.0,0.0,0.441,0.079,0.969,1.167,1.905
12646,-9999.0,POSCAR157811,0.0,0.13,0.0,0.0,-1.01,0.0,0.61,0.0,-0.56,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704,0.083,0.408,1.314,1.892
12647,-9999.0,POSCAR157823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,0.78,1.09,0.0,-0.16,0.17,0.0,0.0,0.0,0.171,0.03,0.501,1.427,1.93
12648,-9999.0,POSCAR157828,0.0,-0.47,0.0,0.0,-0.39,0.0,0.0,0.12,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.58,0.018,0.433,0.734,1.86
12649,-9999.0,POSCAR157844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.97,-0.47,0.0,0.0,0.0,-0.86,0.0,0.0,-0.21,0.0,0.0,0.218,0.031,0.908,1.397,1.937
12650,-9999.0,POSCAR157851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,0.0,-0.5,-0.34,0.41,0.0,0.0,0.0,0.0,0.71,0.292,0.038,0.613,1.054,1.89
12651,-9999.0,POSCAR157853,0.0,0.0,-0.31,-0.44,0.0,0.0,0.0,-0.22,0.51,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.056,0.537,0.926,1.855
12652,-9999.0,POSCAR157932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,1.19,0.0,0.0,-0.36,0.0,0.0,-0.07,0.0,-0.57,0.0,0.43,0.153,0.679,1.516,1.902
12653,-9999.0,POSCAR157964,0.0,0.0,0.0,0.0,0.18,0.0,1.13,0.0,-0.6,0.0,0.0,-0.47,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.196,0.853,1.671,1.89
12654,-9999.0,POSCAR157978,0.0,0.0,0.0,0.0,0.0,-0.56,0.0,0.0,0.0,0.1,-0.27,0.0,0.0,0.0,1.07,0.0,0.0,0.0,-0.19,0.0,0.0,0.51,0.128,0.876,1.256,1.891
12655,-9999.0,POSCAR157983,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,0.0,0.34,0.0,0.65,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.64,0.0,0.483,0.172,0.525,1.013,1.872
12656,-9999.0,POSCAR157996,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.87,0.0,-0.35,0.0,-0.56,0.0,0.468,0.15,0.776,1.114,1.851
12657,-9999.0,POSCAR158003,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,-0.97,0.0,0.0,0.41,0.74,0.0,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,1.292,0.14,0.816,1.523,1.828
12658,-9999.0,POSCAR158005,0.0,0.28,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,-0.8,0.34,0.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876,0.256,1.094,1.467,1.822
12659,-9999.0,POSCAR158014,0.0,0.0,0.0,-0.33,0.0,0.0,0.73,0.0,-0.47,0.0,0.0,0.91,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,0.45,0.118,0.769,1.376,1.853
12660,-9999.0,POSCAR158020,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.71,-1.02,0.0,-0.85,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.524,0.112,0.616,1.655,1.894
12661,-9999.0,POSCAR158027,0.0,0.0,0.0,0.0,0.0,0.15,0.57,0.0,-0.65,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.249,0.092,0.619,1.038,1.884
12662,-9999.0,POSCAR158034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.3,0.0,0.0,0.0,0.0,0.99,0.0,0.0,-0.11,-0.17,0.0,0.0,0.0,0.536,0.112,0.757,1.294,1.894
12663,-9999.0,POSCAR158042,-0.44,0.0,0.0,0.0,0.0,0.27,-0.5,0.0,0.0,0.0,0.0,0.0,-0.91,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.372,0.081,0.701,1.161,1.835
12664,-9999.0,POSCAR158047,0.0,0.17,0.0,-0.61,0.72,-0.2,0.0,0.0,0.0,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412,0.045,0.254,0.982,1.901
12665,-9999.0,POSCAR158064,0.0,0.0,0.32,1.05,-0.57,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604,0.031,0.364,1.246,1.831
12666,-9999.0,POSCAR158084,0.0,-0.53,0.51,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.6,0.0,0.0,0.457,0.075,0.631,1.084,1.811
12667,-9999.0,POSCAR158092,0.0,0.0,0.5,0.0,0.0,0.0,-0.42,0.0,0.25,1.03,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.07,0.779,1.302,1.845
12668,-9999.0,POSCAR158097,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,-0.53,0.0,0.0,0.0,0.26,0.0,0.0,-0.09,0.397,0.05,0.654,0.915,1.858
12669,-9999.0,POSCAR158111,-0.14,0.0,0.0,0.0,-1.1,0.0,0.0,0.0,0.0,-0.55,0.0,0.0,-0.36,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.771,0.002,0.572,1.311,1.819
12670,-9999.0,POSCAR158118,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.37,0.2,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.52,0.0,0.583,0.14,0.405,0.869,1.863
12671,-9999.0,POSCAR158122,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,-0.19,-1.16,0.0,0.0,0.0,0.0,0.0,-0.27,0.315,0.014,0.838,1.254,1.915
12672,-9999.0,POSCAR158141,0.28,0.0,0.0,0.0,-0.58,0.0,0.0,-0.12,0.0,-0.73,0.0,0.0,-0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.017,0.559,1.083,1.921
12673,-9999.0,POSCAR158165,0.0,0.0,-0.2,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,-1.01,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.309,0.0,0.655,1.326,1.815
12674,-9999.0,POSCAR158166,-0.96,0.5,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.013,0.839,1.607,1.907
12675,-9999.0,POSCAR158185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.54,0.0,0.0,0.31,0.0,-0.08,-1.09,0.0,0.0,0.76,0.133,0.616,1.43,1.894
12676,-9999.0,POSCAR158186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,-0.44,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,-0.28,0.0,0.0,0.0,0.37,0.447,0.053,0.406,0.784,1.876
12677,-9999.0,POSCAR158196,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,-0.51,-0.96,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.221,0.0,0.791,1.35,1.852
12678,-9999.0,POSCAR158198,0.0,0.0,0.0,0.0,-0.36,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.27,0.38,0.0,0.0,0.445,0.066,0.339,0.765,1.908
