number,E,index,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,displ_Bi,displ_Fe,displ_O,norm,min_d
110,-32.821999218125,POSCAR16571,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.96,-0.48,0.0,0.0,0.0,0.0,-0.77,0.39,-0.29,0.0,0.15,0.0,0.0,0.0,0.412,0.124,0.733,1.626,1.912
111,-32.7816812525,POSCAR16799,0.0,0.0,-0.17,0.0,-0.36,0.0,0.0,0.0,0.0,1.06,0.95,0.0,0.47,0.48,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.012,0.918,1.627,1.907
112,-32.4631654325,POSCAR16822,0.0,0.0,0.31,0.0,-0.11,0.0,0.0,0.0,0.0,1.12,0.82,-0.56,0.78,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.994,1.773,1.85
113,-33.06167718375,POSCAR16839,0.0,0.0,0.0,0.0,0.0,0.46,-0.36,0.0,0.0,0.35,-0.84,1.16,0.0,0.0,-0.59,0.0,0.0,0.0,0.13,0.0,0.0,0.301,0.075,0.693,1.697,1.881
114,-32.88052409875,POSCAR16901,0.0,0.0,0.0,0.0,0.0,-0.46,0.73,0.0,0.0,0.73,0.69,-0.64,-0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,0.116,0.633,1.509,1.866
115,-32.968940910625,POSCAR17060,0.0,0.0,0.0,0.0,0.16,0.0,0.67,0.0,-0.81,0.0,0.46,0.0,0.16,-0.47,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,0.423,0.11,0.606,1.338,1.825
116,-32.81867256,POSCAR17071,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,-0.91,-0.76,-1.12,-1.05,0.0,0.0,-0.09,0.0,0.0,0.0,0.595,0.082,0.751,2.071,1.854
117,-33.06402367625,POSCAR17118,0.0,0.65,-0.33,0.0,0.0,0.57,0.0,-0.68,0.34,-0.68,0.0,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.089,0.632,1.44,1.874
118,-32.5083396325,POSCAR17344,0.0,-0.86,0.28,0.34,0.0,-1.05,0.0,1.09,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.54,0.133,0.636,1.852,1.818
119,-32.92831861625,POSCAR17524,0.29,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.62,-0.3,0.0,0.0,0.0,0.27,0.0,0.0,0.63,0.0,0.0,0.499,0.078,0.622,1.176,1.895
120,-32.076901395,POSCAR17563,0.0,0.59,0.0,0.0,0.0,0.0,1.12,0.0,-0.96,0.0,-0.94,0.0,-1.07,0.0,-1.07,0.0,0.0,0.0,0.0,0.0,-0.34,0.414,0.173,1.17,2.411,1.807
121,-33.01243421,POSCAR17572,0.0,0.0,0.0,0.8,-0.72,0.14,0.0,0.0,-0.26,0.81,-1.03,0.0,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.027,0.559,1.89,1.93
122,-32.922954016875,POSCAR17630,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,-0.17,0.0,0.97,-0.33,0.87,0.0,-0.24,-0.39,0.0,0.0,0.0,0.0,0.0,0.475,0.128,0.471,1.559,1.903
123,-32.07214350875,POSCAR17747,0.45,0.0,0.0,-0.16,0.0,-0.49,0.0,0.56,0.0,0.78,0.0,0.0,0.13,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.056,1.179,1.551,1.897
124,-32.38799082875,POSCAR17803,-0.4,-0.15,0.0,0.0,0.0,-0.28,0.0,0.0,0.79,1.0,-0.38,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.083,0.946,1.592,1.84
125,-32.39140093625,POSCAR17864,-0.23,0.56,-0.67,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.509,0.005,0.79,1.314,1.816
126,-32.35916028875,POSCAR17891,0.0,-0.3,0.55,0.8,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,-0.08,-0.47,0.0,0.0,0.0,0.529,0.082,0.697,1.781,1.831
127,-32.702070066875,POSCAR18050,0.0,0.0,-0.32,0.0,0.0,0.0,1.17,0.0,-1.12,-0.23,0.0,0.0,0.0,0.0,-0.56,-0.44,0.0,0.0,-0.16,0.0,0.0,0.325,0.156,0.716,1.82,1.853
128,-33.011527355,POSCAR18272,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,-0.86,-0.72,0.0,0.41,-0.16,0.0,0.0,0.62,0.0,0.0,0.471,0.075,0.537,1.408,1.928
129,-32.659894075625,POSCAR18464,0.07,0.0,0.0,0.0,0.0,-0.95,0.0,0.62,0.06,0.0,0.89,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.636,0.178,0.594,1.769,1.899
130,-32.907863274375,POSCAR18632,0.0,0.0,0.0,0.0,-0.59,0.0,0.0,0.0,0.0,0.28,-0.27,0.0,-0.59,0.73,0.0,0.29,0.0,0.0,0.0,0.0,0.36,0.516,0.019,0.782,1.263,1.908
131,-32.883631496875,POSCAR18653,0.0,0.0,0.0,0.0,0.0,-1.16,0.0,1.14,0.14,0.65,0.0,0.68,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.171,0.142,0.911,2.072,1.879
132,-32.4828550275,POSCAR18838,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,0.0,0.0,-0.62,0.67,1.08,0.0,0.0,-0.47,0.0,0.0,0.15,0.264,0.09,0.938,1.689,1.839
133,-32.810274685,POSCAR19190,0.43,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,-1.19,0.0,-1.13,0.7,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.0,0.937,2.012,1.894
134,-32.982999520625,POSCAR19198,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,-1.03,0.0,0.0,0.0,-0.41,-0.72,-0.19,0.0,0.0,0.0,0.16,0.0,-0.17,0.248,0.106,0.926,1.616,1.893
135,-32.67919969375,POSCAR19533,0.0,0.0,0.0,0.0,0.0,-0.38,-0.39,0.0,0.0,-0.59,0.0,-0.87,-0.75,-0.52,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.16,0.78,1.57,1.901
136,-32.53749079875,POSCAR19829,0.0,0.0,0.0,0.62,0.0,1.09,0.0,-1.12,0.0,-0.79,0.0,0.7,0.0,-0.27,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.502,0.136,0.941,2.019,1.859
137,-32.530578329375,POSCAR19899,0.0,0.0,0.0,0.0,0.0,0.0,0.39,-0.83,0.32,0.0,0.0,0.47,0.78,0.0,0.71,0.0,0.0,-0.37,0.0,0.0,0.0,0.651,0.131,0.796,1.554,1.803
138,-32.769584250625,POSCAR19949,0.0,0.0,0.0,0.0,0.17,0.0,-0.99,0.14,0.95,0.0,0.0,0.0,0.0,0.24,0.9,0.0,0.0,0.0,0.0,0.44,0.0,0.373,0.151,0.636,1.73,1.82
139,-32.260458198125,POSCAR20170,0.0,0.0,0.0,-0.7,0.33,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,-0.9,-0.14,-0.27,0.73,0.0,0.0,0.0,0.0,0.0,0.408,0.005,0.832,1.464,1.826
140,-32.9886376575,POSCAR20188,0.0,0.0,0.0,0.0,0.0,0.68,0.55,-0.81,-0.1,0.0,0.0,0.63,0.0,-0.26,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.174,0.819,1.545,1.924
141,-32.57811321875,POSCAR20442,0.0,-0.39,0.3,1.2,-0.89,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,0.63,0.015,0.659,1.729,1.821
142,-32.9039599275,POSCAR20755,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,-0.85,0.91,-0.59,0.0,0.0,0.0,0.0,-0.13,0.0,0.0,-0.6,0.526,0.061,0.744,1.543,1.865
143,-32.566590273125,POSCAR20838,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,0.42,0.49,0.0,-0.38,-0.73,0.0,0.0,0.0,-0.42,0.0,0.0,-0.12,0.0,0.0,0.377,0.047,0.793,1.235,1.802
144,-32.641830470625,POSCAR21060,0.0,0.07,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,-0.52,0.82,-0.83,0.0,0.0,0.29,0.0,0.0,-0.47,0.0,0.0,0.0,0.387,0.082,0.732,1.587,1.802
145,-31.940794236875,POSCAR21174,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.45,-0.87,0.0,-1.19,0.0,0.0,0.1,0.0,0.0,0.0,0.43,0.251,0.022,1.121,1.713,1.875
146,-32.67957253,POSCAR21264,0.0,-0.11,0.0,0.25,0.0,0.0,-0.5,0.0,0.0,-0.61,0.0,0.49,0.87,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.512,0.112,0.922,1.421,1.908
147,-32.950630391875,POSCAR21527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,-0.49,0.24,-0.12,0.9,0.38,-0.74,0.0,0.0,0.0,0.0,0.0,0.364,0.057,0.669,1.402,1.925
148,-32.83904294375,POSCAR21751,0.0,0.35,0.39,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,-1.03,0.77,0.0,0.0,0.0,-0.19,0.23,0.0,0.0,0.0,0.0,0.542,0.001,0.784,1.444,1.812
149,-32.93818325625,POSCAR21981,0.45,-0.25,0.0,0.0,0.0,0.0,-0.53,0.58,0.0,0.0,-0.99,0.0,-0.68,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.478,0.089,0.497,1.545,1.839
150,-32.251382638125,POSCAR22476,0.0,-0.13,0.0,-0.98,0.18,0.0,0.0,0.0,0.0,0.0,-0.91,0.0,-0.95,0.0,-0.51,0.0,0.0,0.0,-0.15,0.0,0.0,0.59,0.018,0.562,1.739,1.846
151,-31.68951979,POSCAR22659,0.0,0.0,0.0,0.0,0.0,-1.02,0.89,0.7,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.58,0.0,0.0,-0.65,0.716,0.152,0.935,2.095,1.84
152,-32.855164329375,POSCAR22955,0.0,-0.41,0.0,0.0,0.0,-0.65,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.76,0.43,0.24,0.16,0.0,0.0,0.0,0.43,0.069,0.786,1.441,1.849
153,-32.8030157125,POSCAR23092,0.0,0.0,0.0,0.0,0.0,1.15,0.0,-0.47,-0.75,0.0,0.0,0.0,0.59,0.0,-0.22,-0.33,0.0,-0.13,0.0,0.0,0.0,0.555,0.169,0.694,1.621,1.852
154,-32.8588217175,POSCAR23241,-0.21,0.87,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.57,-1.18,0.0,-0.12,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.203,0.001,0.798,1.771,1.835
155,-32.70132639625,POSCAR23270,-0.48,0.33,0.0,0.0,0.0,-0.27,0.45,0.0,0.0,0.0,-0.88,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,0.505,0.089,0.724,1.499,1.857
156,-32.89716693,POSCAR23340,0.0,0.0,-0.54,0.0,0.0,0.62,-0.42,0.0,0.0,0.0,-0.68,0.98,0.0,0.95,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.442,0.098,0.7,2.029,1.81
157,-32.581577871875,POSCAR23407,0.0,-0.44,0.0,0.0,0.0,0.0,-0.63,0.78,0.0,0.79,0.0,0.0,0.0,0.58,0.18,0.0,0.0,0.0,0.0,0.0,-0.14,0.539,0.103,1.149,1.487,1.846
158,-32.5138052875,POSCAR23515,-0.57,0.0,0.0,-0.1,0.0,0.32,0.83,-1.12,0.0,0.0,0.0,0.0,-0.49,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.662,0.162,0.589,1.656,1.838
159,-32.46251388375,POSCAR23588,0.0,0.0,0.0,0.0,-0.51,0.0,0.66,0.0,-0.69,-0.71,-0.19,0.0,0.0,-0.93,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.429,0.081,1.126,1.61,1.9
160,-32.194741193125,POSCAR23689,0.0,0.0,0.0,0.0,0.0,-0.53,0.32,1.02,0.0,0.0,0.0,-1.11,-0.65,0.0,-0.15,-0.62,0.0,0.0,0.0,0.0,0.0,0.69,0.094,0.783,1.867,1.812
161,-32.7347436775,POSCAR23713,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.24,0.7,-0.87,0.0,-0.81,0.0,0.0,0.0,-0.32,0.0,0.0,-0.49,0.543,0.057,0.738,1.569,1.81
162,-32.161413595,POSCAR23785,0.0,0.0,-0.28,0.0,0.72,0.0,0.0,0.0,0.0,-0.49,0.0,0.0,0.06,0.0,0.0,-0.42,0.0,0.0,0.52,-0.91,0.0,0.663,0.244,0.7,1.454,1.825
163,-33.047210806875,POSCAR24226,0.0,0.0,0.0,0.0,0.0,0.94,0.0,-0.88,0.0,0.0,0.0,0.0,-0.29,-0.61,-1.17,-0.23,0.0,0.0,0.0,0.17,0.0,0.167,0.143,0.624,1.888,1.886
164,-32.521229135625,POSCAR24626,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,-0.35,0.0,-0.67,-0.97,0.93,0.0,0.0,-0.36,-0.24,0.0,0.0,0.0,0.437,0.103,0.901,1.666,1.863
165,-32.62167998125,POSCAR25000,0.39,-0.45,0.0,0.0,0.0,0.0,0.53,0.0,0.0,1.04,0.31,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.559,0.116,0.874,1.423,1.877
166,-32.26963718375,POSCAR25072,0.0,0.0,0.35,0.0,-0.87,0.0,0.0,0.0,0.0,-0.69,0.22,-0.79,-0.15,0.0,0.0,0.0,0.0,0.0,-0.38,0.0,0.0,0.739,0.046,0.578,1.482,1.842
167,-33.076886835,POSCAR25150,0.0,0.0,0.0,0.0,-0.11,0.82,0.0,-0.59,0.0,0.0,0.0,-0.9,-0.48,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.45,0.373,0.127,0.641,1.519,1.905
168,-32.47185223,POSCAR25191,0.0,0.0,0.0,-0.27,0.0,0.0,0.82,0.0,-1.15,0.32,0.0,0.0,0.0,-1.06,0.0,0.43,0.0,-0.1,0.0,0.0,0.0,0.502,0.073,1.14,1.868,1.881
169,-32.22714847125,POSCAR25307,0.0,0.19,-0.74,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.62,0.5,0.0,0.0,-0.86,0.0,0.55,0.0,0.0,0.0,0.578,0.096,0.915,1.509,1.819
170,-32.24839448875,POSCAR25358,-0.76,0.87,0.0,0.0,0.0,-0.95,0.0,0.0,0.59,-0.88,0.0,0.0,0.0,-0.29,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.738,0.177,0.901,1.87,1.804
171,-32.063282449375,POSCAR25407,0.0,0.0,0.0,0.88,-0.31,0.0,0.0,0.88,-0.83,1.08,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.874,0.096,0.818,1.899,1.861
172,-32.11131973375,POSCAR25850,0.0,0.0,-0.17,0.0,0.0,-1.15,1.01,-0.19,0.0,-0.38,0.0,0.2,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839,0.203,0.733,1.844,1.861
173,-32.542592985,POSCAR25855,0.0,-0.27,0.0,-1.04,0.75,0.6,0.0,0.0,-0.66,-0.17,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.1,0.737,1.7,1.879
174,-32.90204624875,POSCAR26161,0.0,0.0,0.0,0.0,0.1,0.0,0.86,0.0,-0.73,0.0,-0.88,1.18,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,0.21,0.0,0.464,0.169,0.743,1.999,1.815
175,-32.057072085,POSCAR26427,-0.32,0.0,0.0,0.0,0.0,-0.23,-0.19,0.47,0.0,0.0,0.0,0.0,-0.74,0.99,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.047,1.03,1.461,1.883
176,-33.02682408875,POSCAR26441,0.89,-0.92,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.38,-0.44,0.56,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.031,0.54,1.544,1.843
177,-9999.0,POSCAR26621,0.0,-0.4,0.27,-0.37,0.0,-0.46,0.94,0.0,0.0,0.0,0.0,0.0,0.0,1.06,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.813,0.156,1.08,1.755,1.822
178,-31.992493329375,POSCAR26622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7,-0.33,0.0,0.0,0.69,0.0,0.07,1.0,0.0,0.0,0.0,0.0,-0.42,0.477,0.175,0.939,1.805,1.809
179,-9999.0,POSCAR26981,0.0,-0.19,0.0,0.0,0.87,0.0,-0.78,0.0,0.0,0.92,0.0,0.0,0.11,-0.62,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,1.174,0.175,0.947,1.64,1.85
180,-32.101942341875,POSCAR27192,0.0,0.9,0.0,0.0,0.0,0.0,-0.15,0.0,0.35,-0.98,0.0,0.74,0.81,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.583,0.028,0.978,1.775,1.81
181,-32.772372616875,POSCAR27238,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-1.1,0.0,-1.15,0.61,1.17,0.0,-0.41,0.0,0.0,0.0,0.0,0.519,0.036,0.855,2.156,1.81
182,-31.68442580875,POSCAR27282,0.0,0.0,0.0,-0.11,-0.29,-0.82,0.0,0.68,0.0,1.02,0.0,0.0,0.22,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.118,1.226,1.764,1.893
183,-32.754868749375,POSCAR27466,0.48,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.86,0.45,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.47,0.35,0.024,0.925,1.489,1.827
184,-32.4293128725,POSCAR27483,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.05,-1.05,1.0,0.0,0.0,0.42,-0.75,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.049,1.314,1.921,1.823
185,-32.155752295,POSCAR27631,0.0,0.0,0.0,1.04,-0.52,0.0,0.59,-0.58,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,0.58,0.0,0.916,0.245,0.869,1.915,1.847
186,-31.48583214875,POSCAR27945,0.0,0.12,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.0,-0.66,-1.02,0.0,0.0,0.0,0.16,0.0,0.49,0.806,0.036,0.655,1.736,1.828
187,-31.754579626875,POSCAR28186,0.0,0.0,-0.33,0.0,0.0,0.0,1.08,0.0,0.0,0.0,-0.22,0.41,0.0,0.94,1.09,0.0,0.0,0.0,0.33,0.0,0.0,1.096,0.245,0.672,1.916,1.819
188,-32.971486929375,POSCAR28415,0.0,-0.2,0.0,-0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.79,-0.87,0.3,-0.9,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.384,0.002,0.739,1.632,1.942
189,-32.879017266875,POSCAR28502,0.0,0.0,0.0,0.0,0.0,-0.18,0.59,-0.52,0.0,0.0,0.0,0.0,-0.33,-1.09,-0.18,0.41,0.0,0.0,0.0,0.0,0.0,0.504,0.096,0.777,1.466,1.914
190,-32.75855099,POSCAR28505,0.0,-0.16,0.0,0.0,-0.38,0.74,0.0,-0.72,0.0,0.91,0.92,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.096,0.76,2.046,1.918
191,-32.85607248875,POSCAR28507,0.0,0.7,0.0,0.0,0.0,0.14,0.0,0.0,-0.39,0.0,0.5,-0.45,-0.37,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.041,0.679,1.32,1.844
192,-32.415694495,POSCAR28542,0.0,-0.37,0.0,-0.65,0.97,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,-0.86,0.0,0.0,0.38,0.0,0.0,0.0,-0.08,0.645,0.004,0.611,1.59,1.868
193,-32.617953145625,POSCAR28566,0.0,0.0,0.0,0.0,0.0,0.84,0.0,-0.85,-0.58,0.0,-0.33,0.0,0.0,0.32,0.24,0.0,0.0,0.0,0.0,0.0,0.42,0.639,0.084,0.693,1.487,1.819
194,-32.44151292625,POSCAR28647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,-0.81,1.05,0.0,0.0,-0.26,-0.11,0.0,0.97,-0.32,0.0,0.6,0.161,0.767,1.852,1.829
195,-32.788193245,POSCAR28983,0.0,0.0,0.0,0.36,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.03,-0.72,0.76,0.0,-0.42,0.17,0.0,0.0,0.0,0.0,0.512,0.067,0.735,1.607,1.826
196,-32.873923185625,POSCAR29442,0.15,0.0,0.0,0.0,0.0,0.0,0.24,0.0,-0.47,0.0,-0.58,0.0,-0.63,0.0,0.0,0.81,-0.4,0.0,0.0,0.0,0.0,0.495,0.023,0.56,1.36,1.883
197,-31.825344803125,POSCAR29637,0.0,0.0,0.0,-0.72,1.13,0.0,0.0,-0.42,0.0,0.26,0.0,0.16,0.0,0.0,0.99,0.0,0.0,-0.38,0.0,0.0,0.0,0.799,0.127,0.871,1.786,1.842
198,-32.44712696875,POSCAR29861,0.0,0.0,0.0,0.14,0.0,-0.33,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.45,-0.4,0.0,0.57,-0.54,0.0,0.8,0.172,0.492,1.316,1.806
199,-32.75030471625,POSCAR29895,0.0,0.0,0.0,0.95,-0.79,0.0,0.08,0.0,0.0,-0.68,0.0,-0.54,-0.16,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.018,0.74,1.617,1.93
200,-32.506736470625,POSCAR29911,0.0,0.0,0.0,0.0,0.54,0.96,0.45,-0.37,-0.98,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,-0.22,0.609,0.195,0.673,1.716,1.826
201,-33.134458538125,POSCAR30002,-0.2,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,0.85,0.56,1.19,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,0.28,0.077,0.812,1.884,1.912
202,-33.0186530975,POSCAR30116,0.43,0.0,-0.36,0.0,0.0,0.75,0.0,-0.89,0.0,-0.21,0.0,0.0,-0.45,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249,0.082,0.783,1.584,1.869
203,-32.6748314725,POSCAR30149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,-0.54,0.39,0.4,1.13,0.0,0.0,-0.7,0.1,0.0,0.0,0.388,0.123,0.842,1.602,1.836
204,-32.50143544875,POSCAR30278,0.0,0.57,0.0,0.0,0.0,0.75,0.0,-0.62,0.0,-0.91,-0.81,0.0,-0.42,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.108,1.248,1.811,1.863
205,-32.55950400125,POSCAR30368,-0.42,0.88,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,-0.44,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.23,0.348,0.03,0.899,1.591,1.892
206,-32.9024060975,POSCAR30451,0.0,0.0,-0.28,0.41,0.0,-0.35,0.0,0.0,0.0,-0.22,0.84,0.0,0.76,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.508,0.078,0.641,1.364,1.884
207,-32.700160173125,POSCAR30465,0.0,0.0,0.0,0.0,0.0,0.0,0.31,-0.14,0.0,-0.29,-1.07,0.0,-0.76,0.0,0.0,0.88,0.0,-0.42,0.0,0.0,0.0,0.422,0.08,0.755,1.695,1.828
208,-32.330796516875,POSCAR30492,0.0,0.0,0.0,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.52,0.0,-0.52,0.0,0.0,-0.61,0.42,0.17,0.611,0.157,0.592,1.309,1.825
209,-30.57519160625,POSCAR30533,0.0,0.78,0.0,0.0,-0.56,0.0,0.0,0.0,-0.87,-0.4,0.0,0.0,0.0,-0.93,0.33,-0.25,0.0,0.0,0.0,0.0,0.0,0.864,0.126,1.217,1.696,1.828
210,-32.78684397375,POSCAR30629,-0.74,0.32,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,-0.81,0.0,0.0,0.0,0.0,0.0,0.23,0.382,0.012,1.06,1.311,1.877
211,-31.5827536,POSCAR30771,-0.45,-0.12,0.0,1.13,-0.83,0.0,0.0,0.09,0.0,0.74,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.687,0.013,1.008,1.789,1.838
212,-32.26121559625,POSCAR31441,0.0,0.0,0.0,0.0,0.0,0.58,0.4,-0.27,0.0,0.0,0.0,-0.35,0.0,0.71,0.89,0.88,0.0,0.0,0.0,0.0,0.0,0.668,0.179,0.864,1.662,1.853
213,-32.5132889425,POSCAR31681,0.0,0.33,0.0,0.82,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.17,0.0,0.37,-0.59,0.0,0.0,0.689,0.096,0.499,1.402,1.841
214,-33.020714089375,POSCAR32454,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.3,0.77,0.0,-0.59,0.0,0.0,0.0,0.0,0.0,-0.53,-0.32,0.2,0.0,0.389,0.118,0.634,1.232,1.853
215,-32.606529640625,POSCAR32467,0.97,-0.93,0.0,0.0,0.0,-0.21,0.0,0.0,0.0,-0.53,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.33,-0.31,0.0,0.459,0.115,0.992,1.764,1.821
216,-32.92585172,POSCAR32492,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,-0.78,1.11,0.9,0.0,0.0,0.0,0.0,0.0,0.33,-0.2,0.27,0.317,0.085,0.822,1.709,1.913
217,-32.307295675,POSCAR32754,0.48,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.74,0.73,0.0,0.34,0.0,0.0,0.16,0.0,0.514,0.043,0.743,1.277,1.806
218,-33.12508373,POSCAR32850,0.0,0.37,-0.52,-0.26,0.0,0.0,-0.2,0.0,0.0,0.0,-0.62,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.343,0.092,0.507,1.364,1.842
219,-32.502377410625,POSCAR32888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.54,0.8,-1.05,0.41,0.0,0.0,0.0,0.2,0.0,0.77,0.0,0.0,0.553,0.094,0.719,1.685,1.829
