number,E,index,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,displ_Bi,displ_Fe,displ_O,norm,min_d
111,-32.35446939625,POSCAR11124,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,-0.75,0.0,0.0,0.54,0.75,0.07,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.108,0.682,1.31,1.856
112,-32.654557000625,POSCAR11127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.68,0.0,0.0,0.0,-0.09,0.43,0.89,0.0,0.0,0.0,-0.45,0.0,0.0,0.665,0.112,0.51,1.604,1.825
113,-32.4822865525,POSCAR11138,0.11,0.0,0.0,0.0,0.0,0.0,-0.41,0.0,0.0,0.0,0.84,-0.92,-0.67,0.0,-0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.398,0.092,0.891,1.694,1.84
114,-32.86729260875,POSCAR11213,0.0,-0.45,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,0.0,0.0,-0.11,0.0,0.0,0.4,0.0,0.25,0.0,0.0,0.326,0.03,0.537,1.115,1.808
115,-32.819824825,POSCAR11235,0.0,0.0,0.0,0.0,-0.09,0.0,0.53,-0.96,0.0,0.0,0.63,-0.76,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.1,0.675,1.577,1.885
116,-9999.0,POSCAR11333,0.0,0.0,0.0,-0.57,0.0,0.0,0.0,0.0,-0.37,-0.88,0.0,0.0,0.0,-0.81,0.19,0.0,0.0,0.0,-0.16,0.0,0.0,0.59,0.057,1.016,1.398,1.851
117,-31.85254734375,POSCAR11341,0.0,-0.83,0.0,0.0,0.0,0.0,-0.24,0.0,0.7,0.0,0.0,-0.86,-1.18,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.047,1.064,2.002,1.809
118,-32.68279529375,POSCAR11345,0.0,0.0,-0.07,0.0,0.0,0.0,0.0,0.74,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,-0.33,0.0,0.0,0.27,0.0,0.661,0.086,0.494,1.134,1.844
119,-32.518409440625,POSCAR11413,-0.71,0.0,0.0,0.48,-0.49,0.68,0.0,0.0,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.561,0.124,0.414,1.334,1.827
120,-32.958614686875,POSCAR11459,-0.46,0.37,0.0,0.0,0.0,0.0,0.0,-0.64,0.29,0.0,0.0,0.0,0.0,-0.47,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.505,0.069,0.55,1.047,1.844
121,-32.94793795,POSCAR11518,0.0,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,0.41,0.0,0.99,0.0,0.61,0.21,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.059,0.425,1.343,1.887
122,-33.12403824625,POSCAR11519,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.53,0.0,0.82,1.11,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.326,0.07,0.606,1.537,1.873
123,-32.65843926875,POSCAR11618,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,-0.6,0.0,-0.61,0.08,-0.91,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466,0.193,0.943,2.064,1.936
124,-32.7426167775,POSCAR11633,0.0,0.0,0.0,-0.7,0.0,-0.05,0.0,0.0,0.0,0.0,-0.85,0.0,-0.83,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.533,0.024,0.608,1.573,1.823
125,-32.56658264,POSCAR11695,0.0,-0.4,0.0,0.6,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,-0.53,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.859,1.44,1.828
126,-32.576460190625,POSCAR11708,0.0,0.0,0.0,-0.06,0.0,-0.87,0.0,0.73,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.25,0.0,0.648,0.152,0.464,1.354,1.882
127,-32.522959675625,POSCAR11725,0.96,-0.89,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,0.7,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.421,0.001,0.69,1.612,1.847
128,-32.785906128125,POSCAR11768,0.0,0.0,0.0,-0.51,0.0,0.0,-0.94,0.0,0.8,0.0,0.0,0.0,0.27,0.38,0.0,-0.66,0.0,0.0,0.0,0.0,0.0,0.435,0.134,0.62,1.561,1.912
129,-31.632396695625,POSCAR11783,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.21,-0.47,0.4,0.0,0.0,-0.32,0.0,0.0,-0.07,0.0,0.0,0.0,1.047,0.262,0.906,1.379,1.843
130,-32.996970395,POSCAR11789,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,-0.62,-0.19,-0.79,0.0,-0.21,0.0,-0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.05,0.819,1.507,1.905
131,-31.97515032125,POSCAR11839,-0.73,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,-0.49,0.0,0.0,-0.11,0.3,0.0,0.0,0.557,0.041,1.059,1.412,1.81
132,-32.74799101125,POSCAR11874,0.0,0.56,0.0,0.0,0.0,0.0,-0.89,0.0,0.47,0.0,0.0,0.0,0.0,0.0,-0.39,-0.42,0.0,-0.1,0.0,0.0,0.0,0.729,0.167,0.537,1.29,1.832
133,-32.983958848125,POSCAR11881,0.0,-0.27,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.83,0.82,0.0,0.07,0.0,0.0,0.0,-0.44,0.0,0.0,0.609,0.122,0.51,1.369,1.878
134,-32.6063453975,POSCAR11894,0.0,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.06,0.0,-0.85,0.0,-0.5,0.0,0.41,0.0,0.0,0.0,0.338,0.072,0.759,1.267,1.865
135,-32.692636316875,POSCAR11938,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,-0.3,0.21,0.88,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.543,0.132,0.623,1.254,1.802
136,-32.844243465,POSCAR11975,-0.69,0.35,0.0,0.0,0.61,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.48,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.515,0.014,0.415,1.294,1.863
137,-32.74816460875,POSCAR11980,0.0,0.0,0.21,-0.52,0.56,0.0,0.0,0.0,0.47,0.0,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.607,0.094,0.649,1.105,1.838
138,-32.95849661625,POSCAR11999,0.0,0.0,0.0,0.0,0.0,0.8,0.0,-0.58,0.0,0.27,-1.01,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.221,0.132,0.715,1.526,1.921
139,-33.1535061625,POSCAR12012,0.0,0.0,0.0,-0.4,0.6,0.0,0.0,0.0,0.0,0.77,-0.66,0.15,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.0,0.718,1.487,1.997
140,-32.303536576875,POSCAR12089,0.0,0.0,0.0,0.0,0.0,0.0,-0.88,0.0,0.08,0.0,0.0,0.0,0.0,-0.63,0.0,0.4,0.0,-0.16,-0.53,0.0,0.0,0.897,0.22,0.659,1.282,1.866
141,-32.955669565625,POSCAR12185,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,-0.88,0.0,0.34,0.25,-0.34,0.24,0.0,0.0,0.0,0.0,0.437,0.079,0.682,1.117,1.879
142,-33.02461930375,POSCAR12203,0.0,0.0,0.0,0.33,-0.48,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,0.0,0.0,0.0,0.0,0.3,-0.23,0.514,0.124,0.594,1.001,1.862
143,-9999.0,POSCAR12204,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,0.0,0.75,0.17,0.0,0.21,0.0,0.0,0.0,0.329,0.037,1.108,1.435,1.806
144,-33.01118112875,POSCAR12332,0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.54,0.0,0.43,-0.78,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387,0.068,0.681,1.344,1.917
145,-32.766549285625,POSCAR12356,0.0,0.0,0.0,0.0,0.0,-0.45,0.56,0.0,0.0,-0.99,0.0,0.0,0.1,0.0,0.0,0.0,0.65,0.0,-0.29,0.0,0.0,0.543,0.096,0.578,1.419,1.904
146,-32.439357846875,POSCAR12413,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,1.0,-0.7,0.0,0.12,0.0,0.0,-0.11,0.0,0.0,0.0,0.24,0.0,0.0,0.634,0.12,0.758,1.437,1.845
147,-32.853191290625,POSCAR12415,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,-0.51,0.81,0.0,0.0,0.0,0.0,0.5,-0.77,0.0,0.312,0.223,0.761,1.433,1.852
148,-32.821756310625,POSCAR12425,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,-0.6,0.23,0.0,0.0,0.0,-0.64,0.0,-0.56,0.0,0.0,0.0,0.0,0.33,0.469,0.054,0.824,1.135,1.887
149,-32.66741243625,POSCAR12463,0.0,0.0,-0.31,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.37,0.0,-0.61,0.0,0.3,0.745,0.116,0.518,1.066,1.834
150,-33.043044333125,POSCAR12515,0.0,0.0,0.0,0.0,0.2,0.3,0.0,-0.64,0.0,0.0,0.0,0.0,0.58,0.0,0.42,0.0,0.0,0.0,0.0,-0.25,0.0,0.447,0.075,0.541,1.056,1.886
151,-32.556497734375,POSCAR12616,0.11,-0.24,0.0,-0.21,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,-1.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.821,0.155,0.745,1.408,1.85
152,-33.1316811775,POSCAR12718,0.0,0.0,-0.06,0.0,0.5,-0.57,0.0,0.76,0.0,-0.74,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.054,0.618,1.333,1.898
153,-32.8566796675,POSCAR12808,0.0,0.0,0.63,0.0,0.0,0.0,0.0,-0.29,0.0,-0.35,0.0,0.84,0.74,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,0.463,0.042,0.659,1.404,1.817
154,-33.0802915825,POSCAR12836,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.06,-0.27,-1.08,0.71,0.0,-0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.021,0.729,1.644,1.963
155,-32.554556596875,POSCAR12857,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,1.02,0.0,0.11,0.0,0.0,0.0,-0.65,0.0,-0.33,0.0,0.0,0.28,0.486,0.071,0.683,1.319,1.903
156,-32.77468015875,POSCAR12887,0.0,0.52,-0.56,0.0,0.0,0.18,0.0,0.0,-0.81,0.0,-0.94,0.0,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663,0.093,0.528,1.853,1.829
157,-31.17853465375,POSCAR12963,0.0,0.9,-0.44,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.48,0.0,0.24,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055,0.267,1.045,1.876,1.814
158,-32.0550965525,POSCAR12987,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.22,-0.85,-0.1,0.535,0.228,0.832,1.391,1.84
159,-32.888421945,POSCAR13021,0.0,0.38,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.83,-0.4,0.0,0.0,0.07,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.568,0.123,0.735,1.165,1.879
160,-32.6840563975,POSCAR13039,0.0,0.0,0.0,0.0,0.63,-0.4,0.0,0.0,0.22,0.0,0.0,-0.54,0.0,1.07,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.519,0.076,0.681,1.476,1.802
161,-33.197697335625,POSCAR13068,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,-0.37,0.69,0.22,0.06,0.0,0.0,0.0,0.0,0.0,0.315,0.0,0.46,1.157,1.94
162,-32.3232094675,POSCAR13096,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.16,0.47,0.0,0.0,-0.25,0.0,-0.24,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.703,0.12,0.478,1.151,1.813
163,-32.35625279375,POSCAR13138,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.11,-1.03,0.0,0.0,1.05,0.0,0.0,-0.09,0.0,0.0,0.0,0.286,0.016,1.085,1.941,1.877
164,-32.5349754075,POSCAR13139,0.0,0.06,-0.22,-0.84,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.0,0.716,1.487,1.873
165,-32.58432944,POSCAR13215,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,0.2,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.98,-1.0,0.0,0.563,0.32,0.512,1.46,1.834
166,-32.642432610625,POSCAR13287,0.0,0.63,0.0,0.0,-0.28,0.0,0.0,0.19,0.0,0.92,0.0,0.0,0.0,0.0,0.35,0.0,-0.27,0.0,0.0,0.0,0.0,0.567,0.027,0.944,1.246,1.854
167,-32.9455154425,POSCAR13316,0.08,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,-0.47,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.294,0.02,0.72,1.018,1.872
168,-31.9663697125,POSCAR13495,-0.53,0.64,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.85,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.247,0.001,0.919,1.51,1.805
169,-32.22644686625,POSCAR13574,0.0,0.32,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.11,0.0,-0.28,0.0,0.558,0.078,0.656,1.338,1.814
170,-32.8684276475,POSCAR13585,0.0,0.25,0.0,0.0,-0.53,0.0,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,-0.66,-0.28,0.0,0.0,0.0,0.0,0.46,0.514,0.024,0.895,1.079,1.886
171,-31.77965620125,POSCAR13593,0.0,0.94,0.0,0.0,0.0,0.0,0.14,0.0,0.0,-1.18,0.99,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.576,0.031,1.017,1.984,1.871
172,-32.45736997625,POSCAR13607,-0.76,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.67,0.0,0.0,-1.08,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.0,1.029,1.884,1.854
173,-32.756902870625,POSCAR13661,-0.28,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,-0.66,0.65,-0.46,0.0,0.0,0.0,0.0,0.0,0.0,-0.52,0.0,0.0,0.518,0.104,0.604,1.247,1.89
174,-32.1429219075,POSCAR13739,0.0,0.0,0.0,0.0,0.0,0.85,0.0,-0.7,0.0,0.0,0.0,-0.26,-0.67,0.0,0.0,0.0,0.0,0.16,-1.03,0.0,0.0,0.752,0.196,0.623,1.678,1.831
175,-33.04141717125,POSCAR13864,-0.87,0.96,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.0,0.404,0.034,0.54,1.499,1.861
176,-32.120192609375,POSCAR14006,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,0.21,-0.08,-1.04,0.0,0.0,-0.39,0.0,0.0,0.447,0.054,0.861,1.522,1.913
177,-33.011255925,POSCAR14048,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,0.0,-0.82,0.68,0.57,0.0,0.0,0.0,0.0,0.0,0.33,0.171,0.017,0.642,1.602,1.899
178,-30.75358977375,POSCAR14078,0.0,0.38,0.0,0.0,1.16,0.0,0.77,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,-0.22,0.0,0.0,0.0,1.444,0.173,0.991,1.858,1.804
179,-32.3632105925,POSCAR14109,0.0,0.0,0.0,0.0,0.0,0.76,0.12,-0.36,-0.28,-0.71,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.136,1.0,1.454,1.889
180,-9999.0,POSCAR14176,0.0,0.0,0.0,0.0,-0.84,0.18,-0.56,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-1.15,0.0,0.0,0.0,-0.16,0.0,0.0,0.938,0.125,0.89,1.557,1.818
181,-32.874195499375,POSCAR14199,0.0,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,-0.51,-0.2,0.0,-0.48,0.0,-0.21,0.481,0.065,0.55,0.942,1.889
182,-32.954702643125,POSCAR14200,0.0,0.0,0.0,0.0,0.0,1.13,0.12,-0.45,-0.69,0.77,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,0.473,0.184,0.829,1.606,1.899
183,-32.345981056875,POSCAR14212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,0.28,0.0,0.0,0.9,0.0,0.0,0.24,0.6,0.31,0.0,0.0,0.494,0.112,0.719,1.26,1.809
184,-32.7244280675,POSCAR14227,0.0,0.1,-0.78,0.43,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,1.04,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.493,0.0,0.609,1.459,1.807
185,-32.3216164175,POSCAR14296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.54,0.0,0.82,0.16,0.0,0.46,-0.1,0.0,0.42,0.0,0.0,0.309,0.054,0.912,1.178,1.816
186,-32.842254235625,POSCAR14331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.62,0.0,0.0,0.44,0.0,0.0,0.25,-0.6,-0.27,0.363,0.16,0.846,1.533,1.86
187,-32.83420338375,POSCAR14347,0.0,0.0,-0.58,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-1.17,-0.72,0.0,-0.41,0.0,0.11,0.0,0.0,0.0,0.0,0.5,0.043,0.746,1.579,1.844
188,-32.834587145625,POSCAR14348,0.0,0.0,0.0,0.0,0.0,-0.72,0.8,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.42,-0.3,0.0,0.569,0.138,0.414,1.3,1.836
189,-32.6724450125,POSCAR14390,0.0,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.03,0.63,-0.54,1.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.349,0.012,0.879,1.824,1.861
190,-32.298995635,POSCAR14397,0.0,0.0,0.0,0.0,0.94,0.0,0.23,0.0,0.0,0.0,0.61,0.0,0.42,0.0,0.58,-0.32,0.0,0.0,0.0,0.0,0.0,0.786,0.052,0.589,1.387,1.886
191,-32.71214457875,POSCAR14423,0.0,-0.31,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.78,1.17,0.0,0.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.23,0.001,0.781,1.992,1.804
192,-32.8577429175,POSCAR14501,0.48,0.0,-0.25,0.0,0.0,0.0,0.7,-0.54,0.0,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.0,0.594,0.114,0.546,1.196,1.829
193,-32.8997768525,POSCAR14711,0.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,1.15,0.57,0.0,-0.5,0.0,0.0,-0.08,0.63,0.0,0.0,0.494,0.098,0.697,1.531,1.907
194,-32.84700114,POSCAR14757,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,-0.53,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.24,-0.63,-0.43,0.417,0.17,0.551,1.22,1.836
195,-32.761780743125,POSCAR14791,0.0,0.0,0.0,0.0,0.0,0.0,-0.81,0.0,1.2,0.0,0.63,0.0,0.37,0.0,0.0,0.0,0.37,0.0,0.0,0.07,0.0,0.481,0.073,0.555,1.665,1.833
196,-32.58742341625,POSCAR14812,0.0,0.07,0.0,0.0,0.0,0.86,0.0,-0.82,0.22,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.78,0.0,0.592,0.209,0.472,1.451,1.826
197,-32.383034415,POSCAR14828,0.0,0.93,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.79,0.82,0.0,-0.23,0.0,0.0,0.0,0.0,0.0,0.593,0.002,0.899,1.622,1.807
198,-32.94843151375,POSCAR14841,-0.53,0.87,0.0,0.0,0.0,-0.54,0.0,0.87,0.0,0.0,-0.78,0.0,0.0,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.042,0.662,1.681,1.84
199,-31.51523550375,POSCAR14925,0.0,-0.36,0.0,0.0,-1.02,0.0,0.0,0.0,0.0,-0.37,0.58,0.0,1.07,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809,0.0,0.834,1.795,1.854
200,-9999.0,POSCAR14949,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.61,0.0,-0.92,0.0,0.72,0.0,0.0,-0.49,0.0,0.0,0.0,0.0,-0.26,0.0,0.486,0.174,1.044,1.567,1.861
201,-31.792852935,POSCAR14992,0.0,0.0,0.0,0.0,0.0,0.0,-1.06,0.0,0.0,-0.64,-0.96,0.0,-1.18,-0.7,-1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.932,0.238,0.971,2.399,1.865
202,-32.307584739375,POSCAR15007,0.0,0.0,0.0,-0.23,0.0,1.16,-0.98,-0.34,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.752,0.182,0.576,1.816,1.827
203,-32.89799331875,POSCAR15055,0.0,0.07,0.0,0.0,0.0,0.0,-0.85,0.0,1.02,0.0,-0.91,0.0,-0.54,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.274,0.092,0.532,1.713,1.834
204,-32.23710589,POSCAR15062,0.0,0.0,-0.71,-0.28,0.68,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,-1.18,0.0,0.0,-0.38,0.0,0.0,0.0,0.0,0.0,0.625,0.003,0.917,1.642,1.803
205,-32.866400814375,POSCAR15088,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,-0.55,0.0,-1.1,0.0,-0.36,0.0,-0.35,0.0,0.51,0.0,0.0,0.447,0.062,0.553,1.456,1.889
206,-32.67207832875,POSCAR15096,0.0,0.87,0.0,0.0,0.0,-0.18,-0.43,0.0,0.37,0.0,0.0,0.0,0.0,-0.38,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.094,0.861,1.529,1.818
207,-32.93298649375,POSCAR15138,-0.55,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.76,0.0,0.46,0.0,0.0,0.49,0.0,0.0,0.0,0.432,0.086,0.669,1.395,1.816
208,-33.0297335775,POSCAR15146,0.0,0.53,0.07,0.0,0.0,0.62,0.0,-0.84,0.22,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.075,0.829,1.437,1.852
209,-32.82604884625,POSCAR15204,0.0,0.2,0.0,-0.22,-0.34,0.0,0.0,0.66,-0.38,0.0,0.0,0.0,0.0,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582,0.069,0.712,1.351,1.916
210,-32.720333403125,POSCAR15281,0.0,0.0,0.0,0.0,0.0,1.01,0.0,-0.82,-0.21,0.78,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.157,0.134,1.036,1.643,1.889
211,-32.57615795,POSCAR15316,0.0,0.0,-0.09,0.0,0.0,-0.41,0.0,0.64,0.0,-0.68,0.0,0.0,0.0,-0.81,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.226,0.031,0.966,1.335,1.9
212,-32.84501561875,POSCAR15345,0.0,0.0,0.0,0.0,0.0,0.22,0.71,0.0,-0.85,0.69,0.0,0.0,0.0,0.0,0.0,-0.55,0.0,0.0,0.0,0.0,0.21,0.275,0.117,0.828,1.448,1.901
213,-32.860240854375,POSCAR15439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,-0.28,-0.77,0.0,0.0,-0.17,0.0,0.0,0.0,0.34,-0.63,0.0,0.284,0.175,0.865,1.344,1.857
214,-31.297805388125,POSCAR15476,0.0,0.68,0.0,0.0,0.0,0.0,1.13,0.0,0.0,1.05,-0.74,0.0,-0.64,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,1.086,0.253,1.059,1.951,1.805
215,-32.3392837825,POSCAR15494,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.81,0.0,0.0,0.77,-0.54,-0.16,0.0,0.0,0.0,0.0,0.0,0.062,0.001,1.007,1.297,1.837
216,-32.41653007375,POSCAR15502,0.0,0.0,0.0,-0.05,0.0,0.48,0.0,0.0,0.0,0.0,-0.55,0.56,0.0,-0.44,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.454,0.108,0.951,1.381,1.925
217,-32.3179370475,POSCAR15569,0.0,0.0,0.0,-0.14,0.0,0.0,0.0,0.0,0.0,-0.07,-0.8,0.44,0.73,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.836,1.54,1.866
218,-32.727064124375,POSCAR15593,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,-0.47,0.0,-0.44,-0.25,0.48,0.0,0.0,0.0,0.0,0.376,0.002,0.784,1.082,1.852
219,-33.115460645,POSCAR15641,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,-0.47,0.0,0.33,0.52,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.666,1.049,1.92
220,-32.24844914375,POSCAR15655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.0,-0.28,-0.29,0.39,0.0,0.97,0.0,-0.23,0.764,0.118,0.587,1.156,1.862
221,-32.9009869,POSCAR15782,0.0,0.0,0.0,0.0,0.0,0.06,-0.59,0.0,0.0,0.0,0.73,0.0,0.65,0.0,0.56,0.0,0.0,0.36,0.0,0.0,0.0,0.578,0.123,0.558,1.323,1.842
